,price
0,2.0
1,2.0
2,1.8987968103428507
3,1.858198343596704
4,1.6998064482033912
5,1.4943639932872543
6,1.3228132179130512
7,1.3812327564150704
8,1.3812327564150704
9,1.3812327564150704
10,1.4455146862941832
11,1.4455146862941832
12,1.3977217131173607
13,1.3376672127159857
14,1.2659331083333143
15,1.231019377321004
16,1.1646331429884975
17,1.0736861896592973
18,1.0645555383030303
19,1.0645555383030303
20,1.0640473166473188
21,1.1085447228468668
22,0.9986408703911582
23,0.9986408703911582
24,0.9743706139922268
25,0.9327983610861306
26,0.887866522115305
27,0.887866522115305
28,1.1003690639487391
29,1.0095933829754655
30,0.9551411202897148
31,0.9551411202897148
32,1.0789984353681454
33,1.095516485567012
34,0.9953600374431902
35,1.0765712792811009
36,0.980801223809306
37,0.7716258829012175
38,0.7888890275536237
39,0.8433762071601627
40,0.8163406248513765
41,0.9182070248259756
42,0.8275198734558163
43,0.8579809498990205
44,0.8601245199786172
45,0.7546141105735149
46,0.7546141105735149
47,0.8044914939606609
48,0.860575103902958
49,0.860575103902958
50,0.8885682865655412
51,0.8885682865655412
52,0.8863043911433025
53,0.8863043911433025
54,0.8346765282883154
55,0.8692046347768285
56,0.7819388884070599
57,0.6606079233050121
58,0.6888423410756801
59,0.6164619249143469
60,0.6175753391536154
61,0.6175753391536154
62,0.4620200307628356
63,0.4470668746293212
64,0.4470668746293212
65,0.5263027096973592
66,0.4670601252409621
67,0.4114460072770124
68,0.4166763300627578
69,0.4166763300627578
70,0.4341143892898161
71,0.4341143892898161
72,0.3547339511884125
73,0.3855750262566536
74,0.3550920452138962
75,0.3550920452138962
76,0.3127601143488538
77,0.283514934932723
78,0.2941429825955194
79,0.3286113148676337
80,0.3318187745205171
81,0.3109918569849327
82,0.2527854390722761
83,0.2665635299417969
84,0.25428269762696
85,0.22694099517838395
86,0.218620715555261
87,0.1705340578291697
88,0.1846210387572299
89,0.1843665275273775
90,0.1720885360944202
91,0.1830914919813811
92,0.1637736465290161
93,0.178022273283827
94,0.1602741230943533
95,0.1602741230943533
96,0.1560741865334985
97,0.1710421934158443
98,0.1710421934158443
99,0.1075357423091543
100,0.1052985264520671
101,0.1052985264520671
102,0.1091572293893209
103,0.1109965675705277
104,0.102046296131503
105,0.0917557066521143
106,0.0807442610860148
107,0.0793702056069103
108,0.0788800104126892
109,0.0878582634346284
110,0.0878582634346284
111,0.0845689233176854
112,0.0596554644272393
113,0.0594768104980529
114,0.0646025258734982
115,0.0710885280132355
116,0.0772555573868649
117,0.0667037828653401
118,0.0610804976776619
119,0.0639303893080149
120,0.0582100411676098
121,0.0586821254884632
122,0.053126220892996
123,0.053126220892996
124,0.053126220892996
125,0.0553997357248823
126,0.0529551223550293
127,0.0481703817551759
128,0.0481703817551759
129,0.0481703817551759
130,0.0555358629699735
131,0.0555358629699735
132,0.038557076249142994
133,0.038557076249142994
134,0.038557076249142994
135,0.0400249603444127
136,0.0358794337864964
137,0.0350666417719648
138,0.0334832084015917
139,0.0334832084015917
140,0.0334832084015917
141,0.0319989855228896
142,0.0342578763790676
143,0.0351610867656928
144,0.0389045425937884
145,0.0416114440483474
146,0.0446258246666085
147,0.0379598389285498
148,0.0342776179399626
149,0.0342776179399626
150,0.0354166929518992
151,0.0354166929518992
152,0.0299953468803278
153,0.0327835726437187
154,0.035804947913479
155,0.0369801446262037
156,0.0369801446262037
157,0.0323473985759709
158,0.0323473985759709
159,0.0323473985759709
160,0.0275231219383213
161,0.0246091952016838
162,0.0198208395667008
163,0.0216111152515265
164,0.0222407808465212
165,0.0197806100602279
166,0.0177029365918499
167,0.01941336080732
168,0.0191897129131054
169,0.0209492199800687
170,0.0199921362701364
171,0.0191220537286997
172,0.0225518150833782
173,0.0223306341215529
174,0.0204288409380621
175,0.0204288409380621
176,0.02186285420819
177,0.0205603898830409
178,0.0200268876078368
179,0.0200268876078368
180,0.0200268876078368
181,0.0219832772729873
182,0.0182630826256074
183,0.0163829479841088
184,0.0165590829401659
185,0.0157762273667811
186,0.0173949224137323
187,0.0193328562681017
188,0.0193328562681017
189,0.0240062702665722
190,0.025812955811298
191,0.0231737814543586
192,0.0253010484639695
193,0.0253010484639695
194,0.0219504630402731
195,0.0219504630402731
196,0.0219504630402731
197,0.0189325150571044
198,0.0182826791960313
199,0.0161145760705949
200,0.0161145760705949
201,0.0189248020060029
202,0.0178573439639878
203,0.0189387713274056
204,0.0202290327949724
205,0.0210067611558465
206,0.0210067611558465
207,0.0199548121978678
208,0.0177604600186294
209,0.0198220716306488
210,0.0205142326649062
211,0.0210171753636076
212,0.0254614607860339
213,0.0228001147657916
214,0.0238901354711859
215,0.0227084291752297
216,0.0231388313762688
217,0.0187749871860374
218,0.0201570683604756
219,0.0205406805752435
220,0.0223400903849863
221,0.0223400903849863
222,0.0224342063365473
223,0.0243605450694666
224,0.0243605450694666
225,0.0259623795049054
226,0.0258316075149669
227,0.0261824725055778
228,0.0268217020818751
229,0.0254349093356745
230,0.0254349093356745
231,0.0251631437188964
232,0.0245787182533227
233,0.0245787182533227
234,0.0203860946944572
235,0.0208911201464949
236,0.0204539832657277
237,0.0167270946980228
238,0.0146772350306997
239,0.014352159434094
240,0.014352159434094
241,0.0142192395139419
242,0.0128511506715036
243,0.0128511506715036
244,0.0114465348892597
245,0.0114465348892597
246,0.0127987736442588
247,0.0120898383551264
248,0.0112443415778712
249,0.010482807117676
250,0.010482807117676
251,0.0088193204641539
252,0.0081522085554606
253,0.0060153873265655
254,0.0059864989594873
255,0.0054442852233006
256,0.0048609779331056
257,0.0048609779331056
258,0.0043588450273682
259,0.0042020430248013
260,0.0041523150916922
261,0.0046259653161876
262,0.0048541675451061
263,0.0043438809054989
264,0.0040653849946169
265,0.0040653849946169
266,0.0036731041535328
267,0.0035233644083207
268,0.0031427686333363
269,0.0031427686333363
270,0.0031427686333363
271,0.0031282439379287
272,0.002990173326496
273,0.0027927191979015
274,0.0027927191979015
275,0.002557730402519
276,0.0025458828086271
277,0.0020731456893573
278,0.0020352049883711
279,0.0018674505820772
280,0.001661739551659
281,0.0017808689875896
282,0.0014894727745292
283,0.0016461096800768
284,0.0014477009585761
285,0.0012915093769476
286,0.0012421163277731
287,0.0015063766024797
288,0.0015063766024797
289,0.0014567482670182
290,0.0014660631369342
291,0.0014660631369342
292,0.0014970781911379995
293,0.0015042271711336
294,0.0015042271711336
295,0.0015136171967258
296,0.0016881067677422
297,0.0014669435127147
298,0.0012914457482777
299,0.0012914457482777
300,0.0012914457482777
301,0.0013104825511813
302,0.0013323284259941
303,0.0013323284259941
304,0.0014047062554221
305,0.0015115605229059
306,0.0015676683806375
307,0.0013697749905403
308,0.0012204937844098
309,0.0012812803649281
310,0.0013787022768133
311,0.0014671539465822
312,0.0010690800496235
313,0.0009562051416609
314,0.0008976945899868
315,0.0008865554278089
316,0.0009055391920595
317,0.0007916553349089999
318,0.0007876347564696
319,0.0007876347564696
320,0.0008143840503446
321,0.0008175683275861
322,0.0008436715056507
323,0.0007929220891761
324,0.0008568793409184
325,0.0008568793409184
326,0.0008568793409184
327,0.0006982956252468
328,0.0006982956252468
329,0.0007565218390636
330,0.0007128693447371
331,0.0007128693447371
332,0.000494119353461
333,0.0004598519402346
334,0.0005155918272796
335,0.0005789627242837
336,0.0005789627242837
337,0.0007721554557908
338,0.0008312714109353
339,0.0007735103599103
340,0.0007249071900864
341,0.0008012521862376
342,0.0007804600386703
343,0.0007315179203259
344,0.0008096532456686
345,0.0008096532456686
346,0.0006475904263732
347,0.0005365865279873
348,0.0005812613219497
349,0.0005812613219497
350,0.0005812613219497
351,0.0006216881384817
352,0.0005831766318506
353,0.0005617325111172
354,0.0005277086669583
355,0.0005841817697130001
356,0.0005841817697130001
357,0.0005204770639003
358,0.0004561120908531
359,0.0004924038646554
360,0.0004924038646554
361,0.0004924038646554
362,0.0004330396588589
363,0.0003923945584584
364,0.0003525919358917
365,0.0003628019782259
366,0.000384462367669
367,0.0003143140161928
368,0.0003393492941037
369,0.0003206574246477
370,0.0003056266914155
371,0.0003373191592777
372,0.0002871423149364
373,0.0002871423149364
374,0.0002871423149364
375,0.0002390312302127
376,0.0002226063068547
377,0.0001864751546155
378,0.0002003191777945
379,0.0002003191777945
380,0.0002480065747931
381,0.0002480065747931
382,0.0001761690597048
383,0.0001917292763791
384,0.0001817865297965
385,0.0001910400190553
386,0.000199057805922
387,0.0001645227943682
388,0.0001509035238687
389,0.0001506636889816
390,0.0001506636889816
391,0.0001555309358656
392,0.0001523385349786
393,0.000139840094454
394,0.00013148757300799995
395,0.0001160803155329
396,0.0001262498155274
397,0.0001181767971394
398,0.0001225964674321
399,0.0001152570819514
400,0.0001081431868746
401,0.0001081431868746
402,0.0001084254477486
403,0.0001084254477486
404,0.0001119707263114
405,0.0001242396371659
406,0.0001129019909808
407,9.315395116612978e-05
408,8.31610555732682e-05
409,8.098766287263985e-05
410,7.535428711406216e-05
411,7.535428711406216e-05
412,6.343270945281202e-05
413,6.061423764042277e-05
414,6.240203481069365e-05
415,5.5846877865729566e-05
416,5.249030682937586e-05
417,5.397935205749029e-05
418,4.652437836600978e-05
419,5.059872194885365e-05
420,5.059872194885365e-05
421,4.943403700268231e-05
422,5.027096382686978e-05
423,5.517618961829633e-05
424,5.047436563466103e-05
425,5.1336048343811895e-05
426,5.450863689666615e-05
427,5.169343730821682e-05
428,4.527437176630327e-05
429,4.4295063094062705e-05
430,4.387768468886166e-05
431,4.387768468886166e-05
432,4.774222551346311e-05
433,4.9754496090466854e-05
434,4.9754496090466854e-05
435,5.7811671207769337e-05
436,5.904088058636151e-05
437,5.486106403018897e-05
438,5.1125670909322336e-05
439,5.079089845738183e-05
440,4.840761687429126e-05
441,4.545904934266914e-05
442,3.777159187089332e-05
443,3.777159187089332e-05
444,3.248568254739201e-05
445,2.9301284991250172e-05
446,3.060183738505766e-05
447,2.5572607798825885e-05
448,2.632903369053768e-05
449,2.7576383936752174e-05
450,2.8178192354127838e-05
451,2.8178192354127838e-05
452,2.609382285140396e-05
453,2.609382285140396e-05
454,2.599017200494319e-05
455,2.599017200494319e-05
456,2.599017200494319e-05
457,1.9592547779663505e-05
458,1.9592547779663505e-05
459,2.1769710230747807e-05
460,2.1354181470219903e-05
461,2.373066871670283e-05
462,2.3638980116551168e-05
463,2.313777288893428e-05
464,2.2739206734671764e-05
465,2.3882475279580855e-05
466,2.455697964253617e-05
467,1.7688096348906115e-05
468,1.9090044988842453e-05
469,1.861304581729274e-05
470,1.861304581729274e-05
471,1.861304581729274e-05
472,1.7420809865246482e-05
473,1.5427929731515164e-05
474,1.3864362690543564e-05
475,1.5118467007383663e-05
476,1.5118467007383663e-05
477,1.5118467007383663e-05
478,9.666641190974768e-06
479,8.84061882043542e-06
480,8.820364767576111e-06
481,9.574982292871773e-06
482,9.986795815656374e-06
483,9.604089645657296e-06
484,9.532512336363487e-06
485,8.84481495076967e-06
486,9.192486132211535e-06
487,1.0584543583067368e-05
488,1.0584543583067368e-05
489,1.0346587341726818e-05
490,1.0346587341726818e-05
491,1.0346587341726818e-05
492,9.709456231130814e-06
493,9.646566370944974e-06
494,1.0631352868608348e-05
495,9.994412668240275e-06
496,9.994412668240275e-06
497,8.657123408453348e-06
498,7.787191401943946e-06
499,8.760019794193695e-06
500,9.636816263733413e-06
501,1.0359088715877445e-05
502,9.762981531527036e-06
503,9.762981531527036e-06
504,9.762981531527036e-06
505,9.868331076388533e-06
506,9.281352549086773e-06
507,8.251032897693514e-06
508,8.306776938417949e-06
509,8.306776938417949e-06
510,8.6230908844241e-06
511,8.49766304015017e-06
512,7.013696566580258e-06
513,7.379156343792473e-06
514,6.723983283982381e-06
515,6.723983283982381e-06
516,6.23432203869893e-06
517,5.415449471656511e-06
518,5.960626456752164e-06
519,5.960626456752164e-06
520,5.411372050015763e-06
521,5.411372050015763e-06
522,4.686695654267363e-06
523,5.13728534778328e-06
524,5.54969201815913e-06
525,5.3308666748570645e-06
526,5.5876411551274395e-06
527,6.308377096047462e-06
528,5.839795832879351e-06
529,5.753808991340053e-06
530,5.753808991340053e-06
531,5.825096024947452e-06
532,5.421318304273629e-06
533,4.910818680315613e-06
534,5.22983626415274e-06
535,5.6625080072332775e-06
536,5.009656490606254e-06
537,4.654346124933345e-06
538,4.998875866693882e-06
539,4.992792572144472e-06
540,5.232810816222951e-06
541,5.232810816222951e-06
542,6.1863302868439365e-06
543,6.1863302868439365e-06
544,5.7013474145685524e-06
545,5.29053484092255e-06
546,5.29053484092255e-06
547,6.061828997824869e-06
548,5.486789723198049e-06
549,6.0755792768093075e-06
550,6.542708231251179e-06
551,6.542708231251179e-06
552,6.635615281830291e-06
553,6.635615281830291e-06
554,7.277903933122853e-06
555,7.317106115646698e-06
556,7.317106115646698e-06
557,7.625175978936675e-06
558,6.909651694194408e-06
559,6.792450535909236e-06
560,6.792450535909236e-06
561,6.792450535909236e-06
562,5.476835749529823e-06
563,5.475900699850195e-06
564,5.4614425692394084e-06
565,4.851331187039732e-06
566,4.77531189592256e-06
567,4.722396538964779e-06
568,4.979324485942089e-06
569,4.377401766711549e-06
570,4.5126413068435215e-06
571,4.5745353692915715e-06
572,4.5872135860309445e-06
573,4.5872135860309445e-06
574,4.101143746236442e-06
575,3.775363047920185e-06
576,3.977003613804145e-06
577,3.280766767124548e-06
578,3.280766767124548e-06
579,3.074677985344733e-06
580,3.079102027849437e-06
581,3.172349309734945e-06
582,3.2281384268338848e-06
583,2.9952049473044838e-06
584,2.8898422095529693e-06
585,2.8898422095529693e-06
586,2.9283189914504207e-06
587,2.767580383517058e-06
588,2.28873591682906e-06
589,2.2860746329388737e-06
590,2.2860746329388737e-06
591,2.364545339463348e-06
592,2.4793694947265243e-06
593,2.2331499516340854e-06
594,2.2331499516340854e-06
595,2.2331499516340854e-06
596,2.170564671035418e-06
597,2.0054068183286135e-06
598,1.981115332843964e-06
599,1.905797916385936e-06
600,1.889741408613213e-06
601,1.889741408613213e-06
602,1.7293453015648945e-06
603,1.710456638088757e-06
604,1.710456638088757e-06
605,1.8278333915332557e-06
606,1.7989721309068265e-06
607,1.4464932478127546e-06
608,1.3918721888447693e-06
609,1.3316560504587663e-06
610,1.3267624240299195e-06
611,1.284626322794051e-06
612,1.3589967731098005e-06
613,1.544250402248164e-06
614,1.352752287243873e-06
615,1.3024283757817196e-06
616,1.3168580816025406e-06
617,1.0815569017118291e-06
618,1.0630560064798856e-06
619,1.0630560064798856e-06
620,1.0630560064798856e-06
621,8.995855599479878e-07
622,8.210509454844359e-07
623,9.071316823440454e-07
624,9.071316823440454e-07
625,9.081711457662159e-07
626,9.081711457662159e-07
627,1.0389961634896158e-06
628,8.326017093385742e-07
629,8.498207197079981e-07
630,9.333330231740153e-07
631,9.672921128702101e-07
632,8.186987353772789e-07
633,9.845788248112502e-07
634,1.093092742279972e-06
635,1.2238349495787345e-06
636,1.159716115727622e-06
637,1.0978885381272462e-06
638,1.0978885381272462e-06
639,1.1393951844783173e-06
640,1.0052278706178292e-06
641,1.0082089802383465e-06
642,1.0091987794526658e-06
643,9.160707554784918e-07
644,8.789565608829691e-07
645,8.654630113397663e-07
646,8.654630113397663e-07
647,6.678971621611053e-07
648,7.486206288309874e-07
649,7.245280427747401e-07
650,7.245280427747401e-07
651,8.608179278528278e-07
652,8.248174697971986e-07
653,7.934013944646594e-07
654,7.580485981035877e-07
655,7.580485981035877e-07
656,7.027158230056235e-07
657,6.547892665263798e-07
658,7.498458798151381e-07
659,7.439998829528865e-07
660,8.022477984764534e-07
661,8.520639251320269e-07
662,6.549669523231408e-07
663,6.103697790194577e-07
664,6.103697790194577e-07
665,5.950215131909602e-07
666,6.220723391179577e-07
667,5.280528127396911e-07
668,4.627010745916546e-07
669,4.589827288356312e-07
670,4.283727000573368e-07
671,4.190470388349453e-07
672,3.6476324083595073e-07
673,3.19216379888592e-07
674,3.445250511567736e-07
675,3.7752156359677856e-07
676,3.7752156359677856e-07
677,3.9806968387735326e-07
678,3.964561906867867e-07
679,3.964561906867867e-07
680,3.515468692497901e-07
681,3.935775732095829e-07
682,3.343726780345414e-07
683,3.1051984669689226e-07
684,3.36517430677341e-07
685,3.415140784140105e-07
686,3.415140784140105e-07
687,2.6393206548053236e-07
688,2.5977522605111426e-07
689,2.5977522605111426e-07
690,2.5977522605111426e-07
691,2.707044344007192e-07
692,3.005971162727086e-07
693,2.9746595495439624e-07
694,3.107267573740575e-07
695,3.040455753959099e-07
696,2.885342080743933e-07
697,2.3946628394159235e-07
698,2.6923506926215193e-07
699,2.405247467120566e-07
700,2.1298773719582282e-07
701,2.265270556386807e-07
702,0.351119255906635
703,0.9937650334389484
704,0.9937650334389484
705,1.3604074751877375
706,1.7917097239451936
707,2.6906116848361403
